user_id,username,age,user_level,log_date,habit_category,difficulty,completed,streak_length,xp_earned,has_accountability,self_rating,notes
USR_00416,user_drew996,31,19,2023/01/01,reading,medium,1,2.0,23.46,1.0,8.0,new record!
USR_01009,user_jordan1596,29,20,10-07-2021,study,easy,1,15.0,6.42,1.0,,
USR_00534,user_jordan4010,29,39,2022/09/04,Nutrition,medium,1,7.0,22.74,0.0,4.0,
USR_02928,user_riley3879,17,74,08-03-2022,meditaton,trivial,1,144.0,5.16,0.0,2.0,struggled today
USR_02699,user_avery144,33,34,09-29-2023,read,medium,1,1.0,24.04,0.0,6.0,
USR_00431,user_taylor1890,32,34,2023-03-07,FITNESS,medium,1,20.0,19.48,1.0,10.0,felt great
USR_00427,user_riley4642,24,24,07-01-2022,work,hard,0,1.0,0.0,0.0,8.0,
USR_02005,user_jordan9156,28,23,06-16-2023,nutrtion,easy,1,4.0,7.56,0.0,5.0,
USR_01739,user_casey2151,33,25,2022/09/07,Study,trivial,0,6.0,0.0,0.0,2.0,
USR_00564,user_jordan1601,31,30,2023-08-03,reading,easy,1,4.0,,1.0,,
USR_00586,user_taylor6096,36,11,21/05/2023,sleeping,easy,1,63.0,5.96,0.0,1.0,
USR_01392,user_avery1762,29,7,08/11/2023,Sleep,medium,1,52.0,21.47,0.0,7.0,new record!
USR_02084,user_casey9987,22,31,2023-03-20,Sleep,hard,1,26.0,41.86,1.0,,
USR_02231,user_alex222,27,8,2021-11-28,fit,,0,17.0,,1.0,6.0,
USR_00264,user_casey2891,25,13,2023/08/14,Meditation,medium,0,,0.0,1.0,4.0,skipped yesterday
USR_00744,user_morgan2764,28,20,2023/04/25,reading,trivial,0,5.0,0.0,0.0,6.0,
USR_01294,user_alex6766,25,35,2023-08-22,fitnes,medium,1,10.0,18.73,0.0,6.0,
USR_02531,user_taylor9236,32,27,10-12-2021,sleeep,easy,1,40.0,5.77,1.0,8.0,
USR_00781,user_casey7182,25,15,11/04/2023,Fitness,easy,0,20.0,0.0,1.0,,
USR_00771,user_avery9518,150,35,2023/12/24,Fitness,easy,1,87.0,15.37,0.0,5.0,
USR_01195,user_jordan6897,35,21,04-01-2022,readng,trivial,1,8.0,2.96,0.0,9.0,
USR_01514,user_riley8908,24,12,01-21-2023,Meditation,hard,1,10.0,37.92,1.0,9.0,
USR_01143,user_taylor1572,29,10,12-27-2022,Reading,medium,0,12.0,0.0,0.0,,struggled today
USR_00691,user_jordan2357,30,39,07-04-2023,nutrtion,medium,1,8.0,22.25,0.0,,struggled today
USR_00846,user_morgan1633,12,29,18/04/2023,Reading,hard,1,1.0,35.09,0.0,,
USR_02819,user_taylor13,20,39,21/07/2023,nutrition,easy,1,39.0,10.54,0.0,8.0,
USR_00571,user_casey2175,20,24,2023/04/29,nutrtion,easy,1,1.0,12.23,0.0,4.0,
USR_01309,user_sam1588,27,36,07-07-2021,social,medium,1,2.0,21.14,0.0,2.0,
USR_01451,user_sam4929,16,15,01-12-2023,Meditation,easy,1,1.0,8.72,0.0,6.0,easy win
USR_00271,user_morgan7261,30,3,08-30-2023,read,trivial,0,2.0,0.0,0.0,5.0,
USR_00349,user_riley8827,30,37,2022/10/16,working,easy,0,10.0,0.0,1.0,7.0,
USR_00619,user_casey9617,13,5,12-28-2022,meditate,easy,1,6.0,12.24,0.0,8.0,
USR_02793,user_sam3547,33,29,2023/06/24,Study,easy,0,8.0,0.0,1.0,3.0,
USR_00275,user_avery7383,28,19,07-13-2022,meditation,easy,1,7.0,13.81,0.0,2.0,skipped yesterday
USR_02545,user_sam9095,18,32,20/11/2023,fit,hard,1,17.0,42.51,0.0,10.0,
USR_02189,user_jordan9489,24,2,2023-07-26,meditaton,easy,1,2.0,4.78,0.0,,
USR_02403,user_sam8440,24,35,2023/05/13,fitness,medium,1,10.0,23.3,0.0,8.0,new record!
USR_00905,user_taylor1303,28,19,2022/11/22,nutrition,easy,0,19.0,0.0,0.0,9.0,skipped yesterday
USR_00248,user_casey8385,27,34,2023-12-21,wrk,medium,0,38.0,0.0,0.0,1.0,
USR_03000,user_blake2340,26,77,03/04/2022,study,medium,1,10.0,19.43,0.0,5.0,
USR_00843,user_casey6336,41,23,03-27-2023,Study,trivial,1,10.0,2.69,1.0,6.0,
USR_01044,user_blake6586,25,2,14/12/2023,Study,medium,0,39.0,0.0,1.0,10.0,skipped yesterday
USR_00886,user_jordan2219,27,22,06/11/2023,nutrition,easy,1,41.0,8.67,1.0,2.0,
USR_01909,user_morgan4535,25,23,28/02/2023,readng,medium,0,2.0,0.0,0.0,6.0,new record!
USR_02441,user_drew1587,24,16,09/04/2023,Reading,medium,1,18.0,16.93,1.0,10.0,
USR_01304,user_alex284,20,22,2023/08/30,Reading,hard,1,1.0,42.77,1.0,7.0,skipped yesterday
USR_01275,user_alex9226,39,14,05/04/2022,nutrtion,easy,1,,10.01,0.0,3.0,new record!
USR_01731,user_riley4272,30,11,2022-11-12,meditate,medium,1,15.0,16.33,0.0,10.0,
USR_01850,user_morgan9742,29,38,06-27-2022,study,easy,1,21.0,2.24,1.0,7.0,struggled today
USR_00305,user_jordan8761,21,9,2023-07-24,Meditation,medium,0,1.0,0.0,,6.0,
USR_01404,user_avery9445,22,39,29/04/2023,Meditation,medium,1,23.0,18.14,0.0,8.0,
USR_00113,user_taylor6745,29,66,31/08/2023,fitnes,easy,1,170.0,9.4,0.0,,struggled today
USR_00654,user_drew7058,39,13,05-30-2023,reading,medium,0,10.0,,0.0,8.0,new record!
USR_02660,user_taylor8586,25,10,06/12/2023,read,medium,1,6.0,17.89,1.0,6.0,felt great
USR_01912,user_blake6884,23,52,08/04/2023,reading,medium,1,68.0,22.46,1.0,7.0,new record!
USR_02873,user_casey9204,24,78,11-07-2022,wrk,easy,1,96.0,7.79,1.0,10.0,
USR_01294,user_alex6766,25,35,07-15-2023,meditation,easy,1,12.0,7.24,1.0,5.0,
USR_00091,user_casey5117,38,28,2023/09/08,working,easy,1,2.0,13.15,0.0,,struggled today
USR_00169,user_blake4966,24,19,2022-04-16,nutrition,medium,1,37.0,21.47,1.0,8.0,
USR_00050,user_jordan4050,26,18,2023/12/12,readng,medium,1,1.0,20.28,1.0,1.0,
USR_01387,user_riley7943,22,7,2022/09/12,Meditation,hard,1,20.0,38.93,0.0,10.0,
USR_00239,user_taylor2861,20,24,2023-05-24,read,medium,0,10.0,,1.0,10.0,
USR_01172,user_blake3322,8,44,09-08-2022,stuyd,medium,1,58.0,18.95,0.0,8.0,easy win
USR_01588,user_jordan2350,16,15,01/10/2023,stuyd,medium,1,2.0,19.73,0.0,1.0,
USR_00572,user_blake6004,31,37,2023-03-07,social,medium,1,16.0,25.86,0.0,9.0,skipped yesterday
USR_02506,user_drew2786,42,30,2023/05/21,meditaton,medium,1,85.0,19.4,1.0,3.0,new record!
USR_02441,user_drew1587,24,16,09-04-2023,wrk,trivial,1,13.0,12.93,1.0,7.0,
USR_02918,user_blake1452,22,10,05-10-2022,Sleep,easy,1,2.0,14.82,0.0,,struggled today
USR_02097,user_sam1669,19,22,2023-04-02,Fitness,hard,0,20.0,0.0,1.0,7.0,
USR_00505,user_drew6284,34,32,05-12-2022,FITNESS,medium,0,4.0,0.0,0.0,6.0,struggled today
USR_01380,user_jordan6247,9,10,20/02/2023,nutrtion,medium,1,4.0,24.01,0.0,4.0,struggled today
USR_00514,user_sam8627,30,38,2023-12-23,Sleep,easy,1,18.0,14.78,0.0,2.0,
USR_02727,user_sam3876,26,32,29/07/2022,readng,medium,1,19.0,16.51,0.0,,easy win
USR_02625,user_taylor1178,15,34,2023-05-23,study,hard,1,18.0,43.2,0.0,2.0,
USR_02194,user_taylor6869,21,3,11-17-2022,Study,medium,0,1.0,0.0,0.0,8.0,
USR_00552,user_avery1757,23,41,2022/11/15,studying,medium,1,88.0,21.38,1.0,,
USR_01481,user_sam2204,24,33,2022-10-06,socializing,easy,1,1.0,14.3,0.0,10.0,new record!
USR_02822,user_blake2223,17,18,2023/01/03,sleep,easy,1,12.0,7.61,,6.0,
USR_00644,user_sam8042,24,34,2023-09-23,meditation,medium,0,9.0,0.0,1.0,,struggled today
USR_01923,user_avery623,16,8,25/11/2022,social,medium,0,6.0,0.0,0.0,3.0,
USR_02221,user_casey8876,21,27,12-16-2022,read,medium,0,16.0,0.0,0.0,10.0,
USR_01763,user_taylor2258,36,22,08-05-2022,Fitness,medium,1,51.0,19.05,0.0,2.0,
USR_02992,user_blake6357,28,23,03/08/2023,socializing,medium,1,2.0,21.9,0.0,3.0,struggled today
USR_00312,user_taylor5373,19,32,12-09-2021,nutrition,medium,1,53.0,19.9,,6.0,felt great
USR_00595,user_riley8081,28,80,2022-05-31,fitnes,trivial,1,7.0,6.73,1.0,4.0,
USR_02845,user_sam926,13,6,04/01/2023,working,easy,1,30.0,13.51,0.0,9.0,
USR_02618,user_morgan5336,33,34,05-24-2022,nutrition,medium,1,3.0,18.75,0.0,7.0,
USR_02530,user_riley7264,32,84,02-06-2023,sleep,easy,1,10.0,15.09,1.0,8.0,
USR_01782,user_alex3604,26,83,2022/09/22,meditate,medium,1,35.0,28.42,0.0,,
USR_00787,user_drew867,32,2,2023-03-04,meditation,trivial,1,,8.4,0.0,1.0,easy win
USR_01561,user_sam7539,16,25,2023-07-11,study,medium,1,3.0,17.78,0.0,,
USR_01559,user_avery5641,30,5,2023-09-03,sleeping,trivial,1,2.0,3.84,1.0,8.0,felt great
USR_02212,user_riley6930,38,16,30/05/2022,Nutrition,medium,0,26.0,0.0,1.0,4.0,new record!
USR_00804,user_riley2963,23,4,2022/03/23,study,easy,1,42.0,8.0,1.0,,struggled today
USR_02581,user_riley3895,33,28,2023/06/02,wrk,trivial,1,,4.85,0.0,10.0,
USR_02141,user_sam8065,28,35,12-05-2023,nutrition,hard,1,5.0,39.0,0.0,3.0,struggled today
USR_02483,user_casey7327,30,52,03/04/2023,sleeping,easy,1,42.0,,0.0,7.0,felt great
USR_01673,user_morgan1966,13,82,10-30-2021,fit,trivial,0,73.0,0.0,0.0,8.0,
USR_01083,user_jordan7541,29,13,2023-08-28,nutrition,medium,0,15.0,0.0,1.0,3.0,
USR_01235,user_morgan6254,26,37,2023-06-18,meditate,easy,1,2.0,11.65,1.0,8.0,struggled today
USR_01065,user_drew9473,22,21,07-05-2023,meditate,medium,0,5.0,0.0,1.0,5.0,
USR_01560,user_alex762,20,87,2022-07-29,fitnes,easy,1,414.0,11.44,0.0,1.0,
USR_01513,user_drew1881,25,30,2023-12-25,study,hard,1,171.0,38.77,1.0,,
USR_02884,user_riley2783,24,15,2023/09/02,FITNESS,hard,1,90.0,44.7,,8.0,
USR_02887,user_avery745,16,17,08-26-2021,socializing,easy,1,2.0,11.43,0.0,8.0,
USR_00934,user_casey1868,32,13,2022/11/24,Study,hard,0,2.0,0.0,0.0,10.0,
USR_02474,user_taylor3347,25,39,2023-05-12,sleep,easy,1,11.0,11.07,1.0,1.0,skipped yesterday
USR_00755,user_avery9246,20,14,2021/05/26,working,hard,1,42.0,36.33,1.0,7.0,skipped yesterday
USR_02892,user_drew2429,20,9,18/04/2022,Nutrition,medium,1,48.0,16.98,0.0,,easy win
USR_01611,user_taylor1857,20,41,24/12/2022,Meditation,easy,1,176.0,10.51,0.0,6.0,
USR_01549,user_drew50,29,11,05-11-2023,nutrition,medium,0,,0.0,,5.0,struggled today
USR_00424,user_avery9739,15,28,05-09-2023,sleeping,medium,0,2.0,0.0,1.0,6.0,
USR_01777,user_blake5866,19,30,2023-02-08,meditation,medium,0,4.0,0.0,0.0,6.0,felt great
USR_00069,user_avery63,28,6,10/03/2023,nutrtion,medium,1,32.0,20.15,0.0,9.0,
USR_02972,user_casey3717,17,14,2023-05-26,Nutrition,hard,1,5.0,42.11,0.0,8.0,
USR_02124,user_jordan7924,29,5,01/11/2023,studying,hard,0,7.0,0.0,1.0,1.0,
USR_01042,user_morgan2373,20,35,06-08-2023,Social,hard,0,1.0,0.0,0.0,1.0,
USR_00982,user_jordan9706,15,24,27/08/2023,fit,easy,1,15.0,9.52,0.0,10.0,
USR_00312,user_taylor5373,19,32,2023/07/23,stuyd,medium,1,47.0,21.77,0.0,1.0,
USR_02061,user_casey2159,21,27,2023-03-25,Reading,hard,1,23.0,37.01,0.0,10.0,easy win
USR_01416,user_riley3975,26,51,2023/09/05,Fitness,hard,1,210.0,40.89,1.0,4.0,
USR_02218,user_jordan4705,17,11,2023-05-14,stuyd,medium,1,11.0,19.78,0.0,8.0,
USR_01951,user_alex7488,23,32,2023-09-05,working,easy,0,7.0,0.0,0.0,6.0,
USR_01067,user_drew7881,31,34,2023-03-20,Study,medium,1,72.0,21.26,0.0,7.0,
USR_02901,user_blake7923,19,21,07-27-2023,Meditation,medium,1,25.0,16.72,0.0,6.0,
USR_01593,user_casey2490,21,9,2023-11-08,nutrtion,medium,1,135.0,,1.0,10.0,
USR_02994,user_casey4780,22,4,04-23-2023,socail,easy,0,1.0,0.0,0.0,1.0,felt great
USR_00849,user_riley7750,23,29,2023/08/28,social,trivial,1,3.0,8.53,0.0,3.0,
USR_00849,user_riley7750,23,29,02/01/2023,Reading,hard,1,2.0,41.59,0.0,,
USR_00521,user_blake6236,21,10,2022-09-29,Meditation,medium,1,13.0,20.74,1.0,10.0,
USR_01152,user_riley5900,21,37,16/03/2022,sleeping,medium,1,28.0,22.24,0.0,3.0,easy win
USR_00125,user_alex8866,28,13,03-23-2023,reading,medium,1,54.0,18.26,1.0,3.0,
USR_02290,user_sam1210,6,20,2023/09/14,readng,medium,1,9.0,23.51,1.0,2.0,
USR_01552,user_blake6526,25,34,2023-08-25,work,trivial,1,11.0,1.62,0.0,1.0,easy win
USR_02722,user_blake8544,24,15,06-03-2022,read,medium,1,,18.09,1.0,1.0,
USR_01703,user_drew1575,29,20,2023-09-16,work,hard,1,12.0,35.36,0.0,1.0,struggled today
USR_00499,user_avery8834,21,68,2022/05/03,Study,medium,1,40.0,14.5,0.0,8.0,
USR_01750,user_drew7106,26,13,13/06/2023,Nutrition,medium,1,54.0,13.88,1.0,5.0,
USR_00459,user_jordan5413,32,32,11/05/2022,socail,easy,1,40.0,11.29,0.0,2.0,
USR_01843,user_alex4841,34,13,06/09/2023,wrk,medium,1,1.0,13.53,0.0,1.0,
USR_00937,user_taylor9212,23,35,25/03/2022,stuyd,,1,24.0,39.85,0.0,,new record!
USR_02896,user_avery382,25,92,2023-04-21,fit,medium,1,19.0,16.37,0.0,4.0,new record!
USR_01678,user_avery4635,24,4,09-29-2023,read,easy,0,7.0,0.0,1.0,8.0,
USR_01169,user_morgan1289,34,19,2022-03-29,sleeep,easy,1,86.0,6.43,1.0,4.0,
USR_02636,user_jordan3854,37,9,04/02/2023,read,medium,1,2.0,21.85,0.0,7.0,
USR_02236,user_drew3228,34,39,30/05/2023,meditaton,medium,1,39.0,16.73,0.0,,felt great
USR_02190,user_jordan2113,31,31,04/07/2023,readng,easy,0,17.0,0.0,1.0,3.0,
USR_00314,user_morgan5539,19,87,2023/05/15,socail,easy,1,49.0,10.34,0.0,8.0,
USR_00449,user_alex4425,23,13,20/10/2023,stuyd,easy,1,,5.64,0.0,2.0,new record!
USR_01869,user_sam431,28,5,06-21-2022,Meditation,medium,1,60.0,19.18,1.0,5.0,
USR_01535,user_sam2231,25,10,04-24-2023,readng,medium,1,1.0,19.44,1.0,10.0,felt great
USR_00638,user_blake3639,26,20,03-19-2023,read,medium,1,7.0,20.76,,10.0,
USR_02426,user_drew7733,31,55,10-12-2023,work,medium,1,74.0,24.39,0.0,3.0,easy win
USR_00779,user_sam8276,26,19,2023/09/04,meditaton,trivial,1,32.0,10.93,0.0,8.0,
USR_00424,user_avery9739,15,28,28/05/2022,nutrtion,medium,0,4.0,0.0,0.0,3.0,easy win
USR_02276,user_blake7310,34,31,03/04/2023,FITNESS,easy,1,11.0,9.86,0.0,10.0,struggled today
USR_00681,user_blake6032,8,31,30/05/2023,meditate,medium,1,8.0,13.5,0.0,8.0,
USR_00818,user_casey7287,27,19,2023-05-26,read,medium,0,1.0,0.0,1.0,6.0,
USR_02746,user_alex6199,23,17,2023/11/01,meditaton,medium,1,23.0,19.14,0.0,9.0,
USR_02616,user_drew8831,24,1,08-03-2023,nutrtion,,1,6.0,18.01,,,new record!
USR_02359,user_blake521,32,23,28/06/2023,Sleep,hard,1,12.0,45.25,0.0,6.0,
USR_02797,user_casey3174,25,36,2022-11-20,work,easy,0,,0.0,1.0,1.0,
USR_01231,user_alex9131,40,78,2022/07/05,Study,medium,1,10.0,15.36,0.0,5.0,
USR_00589,user_drew9208,14,17,2022-11-27,Nutrition,easy,0,86.0,0.0,,2.0,easy win
USR_02217,user_casey4384,31,12,2023/03/06,Meditation,hard,1,28.0,41.3,,8.0,
USR_00500,user_avery5664,22,92,2023-02-03,meditation,medium,1,43.0,24.35,1.0,5.0,struggled today
USR_02689,user_jordan2248,37,3,2023-11-02,read,medium,0,1.0,0.0,1.0,4.0,struggled today
USR_02614,user_morgan9931,28,13,2023/11/28,sleeep,hard,1,1.0,40.24,0.0,3.0,felt great
USR_02541,user_blake169,20,21,07-11-2023,meditate,medium,1,21.0,19.31,1.0,,
USR_02796,user_blake6323,26,29,07-25-2022,Sleep,hard,1,15.0,40.23,0.0,2.0,
USR_01244,user_blake6771,15,23,2022-03-28,nutrtion,hard,1,825.0,41.56,0.0,8.0,skipped yesterday
USR_00189,user_sam2452,17,26,04-22-2023,Reading,easy,1,9.0,9.86,0.0,10.0,struggled today
USR_00823,user_casey6036,16,11,2021-11-28,readng,easy,1,10.0,15.92,0.0,8.0,felt great
USR_00681,user_blake6032,8,31,2022-05-23,socializing,hard,0,2.0,0.0,1.0,3.0,struggled today
USR_02750,user_blake4838,26,17,15/02/2023,meditation,medium,1,24.0,19.53,1.0,,
USR_00464,user_morgan4145,23,32,2023-04-23,nutrtion,hard,0,2.0,0.0,0.0,,
USR_02938,user_taylor3948,35,34,2023/11/15,Reading,medium,0,7.0,0.0,1.0,,
USR_00542,user_avery4171,11,37,08-07-2023,social,medium,1,1.0,23.69,1.0,9.0,
USR_02342,user_drew9297,27,22,13/11/2023,Social,trivial,1,31.0,8.01,1.0,10.0,new record!
USR_00856,user_taylor1831,21,27,28/05/2022,meditaton,easy,1,13.0,,0.0,6.0,
USR_01992,user_jordan8485,27,7,2021/09/23,read,medium,1,5.0,17.21,1.0,10.0,
USR_02709,user_taylor1179,25,18,10-01-2023,read,,1,63.0,20.59,0.0,5.0,
USR_00548,user_drew4911,38,22,2023-10-22,Study,trivial,1,9.0,5.37,0.0,9.0,
USR_01270,user_blake8157,32,22,24/04/2022,reading,hard,0,5.0,0.0,1.0,9.0,
USR_00342,user_sam8299,24,4,09-08-2023,fit,trivial,0,3.0,0.0,1.0,3.0,
USR_00714,user_alex3622,22,19,03/12/2023,Fitness,trivial,1,8.0,6.49,1.0,8.0,
USR_00773,user_avery9376,29,9,16/09/2021,study,medium,1,177.0,19.63,1.0,2.0,skipped yesterday
USR_01222,user_alex2305,35,27,2023/01/19,social,medium,1,6.0,16.14,1.0,5.0,
USR_00407,user_drew4988,27,37,23/12/2021,reading,medium,1,6.0,19.03,0.0,,
USR_00152,user_taylor9572,32,2,2023-11-13,Study,medium,1,157.0,19.38,0.0,2.0,easy win
USR_02714,user_casey6314,16,19,2023/08/26,sleeep,easy,0,2.0,0.0,0.0,8.0,
USR_00458,user_morgan1723,20,12,11-27-2022,stuyd,easy,0,4.0,0.0,0.0,2.0,
USR_01881,user_avery7629,15,15,14/06/2022,study,hard,1,12.0,36.45,0.0,3.0,felt great
USR_02841,user_avery9450,21,15,2022-12-22,socail,medium,0,26.0,0.0,1.0,7.0,
USR_01472,user_avery1877,27,25,22/02/2023,meditation,hard,0,9.0,0.0,1.0,1.0,
USR_00272,user_drew8280,31,4,2023-05-24,Sleep,easy,0,28.0,0.0,1.0,9.0,felt great
USR_02596,user_jordan7759,33,16,10-27-2023,meditate,hard,1,32.0,40.74,0.0,8.0,
USR_01313,user_riley5817,28,13,2023-06-03,nutrition,medium,1,1.0,12.27,1.0,,
USR_00577,user_sam7683,25,14,2023-06-29,meditate,medium,1,48.0,19.4,0.0,,
USR_00425,user_avery4781,22,11,2021-11-18,Fitness,easy,1,13.0,9.99,1.0,3.0,struggled today
USR_01695,user_casey8690,32,15,2023-08-13,studying,,0,10.0,0.0,1.0,2.0,
USR_02553,user_casey3765,18,30,12/02/2022,stuyd,hard,1,3.0,,0.0,7.0,
USR_01460,user_taylor3032,31,34,21/10/2022,social,trivial,1,7.0,4.32,0.0,,
USR_00341,user_taylor6081,18,13,08-22-2023,Work,easy,1,4.0,7.86,1.0,8.0,
USR_02072,user_taylor2034,18,17,2023/07/28,read,medium,1,14.0,18.74,0.0,8.0,
USR_01021,user_casey3534,25,30,09/06/2023,Fitness,medium,1,54.0,16.2,1.0,1.0,
USR_01430,user_morgan7062,25,95,2021/12/04,meditaton,hard,1,105.0,41.58,1.0,1.0,
USR_02938,user_taylor3948,35,34,2023/08/03,working,easy,0,1.0,0.0,1.0,10.0,
USR_01712,user_avery4465,27,8,2022-06-14,stuyd,hard,1,19.0,38.42,1.0,2.0,
USR_00504,user_casey3922,27,29,2022-09-06,stuyd,trivial,1,11.0,,0.0,6.0,
USR_02102,user_jordan656,22,5,06-21-2023,meditaton,medium,0,5.0,0.0,0.0,1.0,
USR_00209,user_morgan5010,28,33,01-06-2023,fitnes,easy,1,65.0,7.07,1.0,9.0,struggled today
USR_00377,user_blake5429,33,13,2023-08-20,work,,1,6.0,42.2,1.0,2.0,
USR_02539,user_morgan6767,27,3,05/09/2023,social,trivial,0,42.0,0.0,1.0,1.0,new record!
USR_02967,user_blake9917,15,27,2022/06/24,fitness,easy,1,5.0,10.15,0.0,9.0,
USR_02513,user_casey8492,21,14,2023-10-29,Reading,medium,0,5.0,0.0,0.0,1.0,
USR_02001,user_casey5632,11,15,2022/01/01,Nutrition,medium,0,1.0,0.0,0.0,9.0,
USR_02422,user_taylor9829,19,15,17/06/2023,Work,trivial,1,4.0,8.64,0.0,,
USR_01645,user_avery5690,11,21,18/03/2023,Nutrition,hard,1,37.0,41.66,0.0,7.0,new record!
USR_02194,user_taylor6869,21,3,2023-10-29,meditate,medium,1,14.0,23.8,1.0,,
USR_00738,user_taylor1744,34,18,2023-08-03,sleeep,easy,0,10.0,,0.0,7.0,
USR_00952,user_casey2285,19,2,2023/08/11,Meditation,easy,0,7.0,0.0,0.0,7.0,
USR_02768,user_casey8596,21,33,09-21-2023,Nutrition,easy,1,84.0,9.84,1.0,8.0,
USR_00773,user_avery9376,29,9,12-17-2023,wrk,easy,1,2.0,8.41,0.0,,
USR_01512,user_blake1864,20,37,24/09/2023,Social,easy,0,26.0,0.0,1.0,,
USR_00731,user_taylor9404,34,22,04-13-2022,meditate,medium,1,112.0,22.01,0.0,2.0,
USR_01497,user_morgan167,33,26,2023/07/14,FITNESS,medium,1,1.0,19.28,1.0,3.0,skipped yesterday
USR_00909,user_sam1321,34,28,2023/09/17,socail,medium,1,8.0,26.02,1.0,1.0,
USR_00825,user_avery4626,18,39,2023-11-27,Nutrition,easy,0,8.0,0.0,0.0,1.0,
USR_01856,user_morgan3377,21,32,06-11-2022,read,medium,0,1.0,0.0,0.0,5.0,
USR_00981,user_sam8244,32,13,13/06/2021,Sleep,hard,1,10.0,44.15,1.0,,
USR_00189,user_sam2452,17,26,2022-12-18,Reading,hard,0,10.0,0.0,0.0,7.0,
USR_00816,user_avery725,13,21,18/12/2022,fit,trivial,1,1.0,2.82,0.0,9.0,
USR_01121,user_alex2878,25,47,2023/10/15,sleeping,medium,1,314.0,20.6,1.0,7.0,new record!
USR_00615,user_alex5474,34,46,06-09-2023,sleeep,easy,1,21.0,11.12,1.0,1.0,
USR_00458,user_morgan1723,20,12,05-13-2023,Meditation,,1,6.0,11.97,0.0,8.0,
USR_01709,user_riley4286,32,36,2023/02/03,reading,easy,1,6.0,9.45,0.0,3.0,easy win
USR_01792,user_blake5073,37,32,09-07-2023,sleeep,easy,1,24.0,7.33,1.0,5.0,
USR_01090,user_riley4745,28,28,2023-05-23,reading,medium,1,32.0,24.75,1.0,10.0,struggled today
USR_01025,user_drew7720,14,80,2022-09-06,FITNESS,medium,1,86.0,20.64,0.0,3.0,
USR_02341,user_drew2506,25,27,16/01/2023,nutrition,easy,1,66.0,11.84,1.0,2.0,
USR_00301,user_taylor7966,19,39,2022/08/22,nutrition,easy,1,37.0,12.01,0.0,6.0,
USR_02962,user_drew3793,34,10,2022-01-15,Work,trivial,1,24.0,0.76,1.0,,skipped yesterday
USR_00356,user_drew6219,33,4,02-14-2022,Work,easy,1,4.0,14.48,0.0,8.0,
USR_02063,user_drew8277,18,29,2021/11/23,wrk,medium,1,14.0,22.99,1.0,4.0,
USR_02830,user_sam628,26,5,09-05-2023,meditate,trivial,1,23.0,5.14,1.0,,
USR_00645,user_avery1214,19,34,2023-12-06,Fitness,hard,1,72.0,34.92,0.0,9.0,felt great
USR_02893,user_riley235,31,23,2023/10/21,read,trivial,1,1.0,,0.0,1.0,
USR_02998,user_taylor4833,10,24,08-05-2022,Reading,medium,0,4.0,0.0,0.0,,
USR_00830,user_riley864,29,8,2021-06-14,meditation,medium,1,2.0,20.08,0.0,4.0,
USR_01328,user_alex3774,24,28,2021-08-04,read,medium,0,25.0,0.0,1.0,,
USR_01086,user_riley7942,32,24,2023/07/13,wrk,medium,1,2.0,16.47,1.0,4.0,struggled today
USR_01548,user_avery5372,30,32,09-19-2022,work,medium,1,13.0,,0.0,,
USR_02387,user_alex5319,20,28,12-29-2023,wrk,easy,1,1.0,12.96,1.0,5.0,easy win
USR_01760,user_taylor9032,27,10,2023-10-17,readng,hard,1,6.0,34.82,0.0,4.0,
USR_00557,user_taylor4507,23,39,03-25-2023,Work,hard,0,11.0,0.0,1.0,1.0,skipped yesterday
USR_02480,user_riley9474,18,20,2023-12-08,working,easy,0,1.0,0.0,1.0,3.0,skipped yesterday
USR_01257,user_blake3565,20,28,01-17-2022,Social,medium,1,2.0,14.81,0.0,9.0,struggled today
USR_00535,user_blake6761,6,2,2022-11-20,Meditation,easy,1,4.0,11.12,0.0,3.0,new record!
USR_00851,user_avery96,27,1,2021-08-18,stuyd,hard,0,115.0,0.0,1.0,7.0,struggled today
USR_00418,user_casey3467,29,32,09-09-2022,wrk,trivial,1,1.0,0.42,0.0,4.0,
USR_02669,user_blake2243,27,33,26/03/2023,Study,medium,1,22.0,18.01,0.0,4.0,skipped yesterday
USR_00787,user_drew867,32,2,2023-02-04,sleeping,medium,1,15.0,24.11,1.0,9.0,
USR_02940,user_taylor5128,32,23,05-04-2022,work,medium,0,19.0,0.0,0.0,,new record!
USR_00609,user_blake5886,33,12,2023/09/29,Study,easy,0,8.0,0.0,1.0,8.0,
USR_02894,user_morgan1833,30,33,2023-06-07,fit,hard,1,8.0,40.71,0.0,,struggled today
USR_00754,user_jordan8105,33,20,10/12/2023,meditate,medium,1,4.0,19.64,0.0,6.0,
USR_01738,user_alex1020,26,28,2022/11/05,meditate,medium,1,15.0,15.88,0.0,8.0,felt great
USR_00944,user_jordan7302,28,7,06/01/2023,diet,easy,0,14.0,0.0,1.0,10.0,easy win
USR_01407,user_taylor5990,26,25,2023-05-13,working,easy,1,7.0,10.91,0.0,8.0,
USR_01603,user_drew9840,41,5,17/09/2023,Meditation,medium,1,55.0,17.68,1.0,9.0,felt great
USR_01558,user_jordan9285,16,2,13/04/2023,working,medium,1,3.0,19.88,,7.0,
USR_02639,user_taylor1697,27,62,12-03-2023,fitness,easy,1,77.0,10.37,1.0,7.0,
USR_01654,user_sam8138,29,35,20/08/2023,diet,medium,1,5.0,17.25,0.0,10.0,struggled today
